Inicio_Faena;Inicio_Venta;Embarcacion;Marca_Motor;Modelo_Motor;Caballos_Motor;Origen;Origen_Latitud;Origen_Longuitud;Millas_Recorridas;Especie;Aparejo;Volumen_Kg;Talla_cm;Precio_Kg;Venta;Precio_Galon;Costo_Combustible;Ganancia
09 03 2020 13:25;09 03 2020 13:50;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;90.00;24.00;2.00;48.00;5.51;0.362784165;47.64
10 03 2020 18:15;10 03 2020 18:30;NANCY;PANTHER;PANTHER 190F;10;LA VIUDA;-8.97;-78.65;7.95;LISA;CORTINA;150.00;37.00;3.00;111.00;14.74;5.905454276;105.09
10 03 2020 19:10;10 03 2020 19:28;IKER;YAMAHA;YAMAHA E15DMH;15;LA VIUDA;-8.97;-78.65;7.95;LISA;CORTINA;150.00;37.00;3.00;111.00;14.74;5.905454276;105.09
10 03 2020 20:20;10 03 2020 20:40;LUCHITO;YAMAHA;YAMAHA E15DMH;15;LA VIUDA;-8.97;-78.65;7.95;LISA;CORTINA;150.00;37.00;3.00;111.00;14.74;5.905454276;105.09
10 03 2020 21:40;10 03 2020 22:10;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA VIUDA;-8.97;-78.65;7.95;LISA;CORTINA;270.00;37.00;3.00;111.00;14.74;5.940623234;105.06
10 03 2020 07:45;10 03 2020 08:05;ARIANITA;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;LORNA;CORTINA;120.00;24.00;2.00;48.00;14.74;10.56726449;37.43
10 03 2020 12:35;10 03 2020 12:50;LUIS ALEXANDER;TOYOTA;TOYOTA;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;60.00;23.00;2.00;46.00;14.74;0.969047799;45.03
10 03 2020 13:00;10 03 2020 13:20;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;90.00;23.00;2.00;46.00;14.74;0.970497023;45.03
10 03 2020 14:10;10 03 2020 14:28;MI ROSITA;PARSUN;PARSUN T15BM;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;90.00;23.00;2.00;46.00;14.74;0.970497023;45.03
10 03 2020 14:50;10 03 2020 15:10;JUAN PEDRO;NISSAN;NISSAN LD;25;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;90.00;23.00;2.00;46.00;14.74;0.970497023;45.03
11 03 2020 08:15;11 03 2020 08:45;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;CHIRI;CORTINA;120.00;17.00;2.00;34.00;14.74;10.56726449;23.43
11 03 2020 09:00;11 03 2020 09:20;REY DE REYES;YAMAHA;YAMAHA E25DMH;25;CORCOVADO;-8.93;-78.68;14.25;CHIRI;CORTINA;90.00;17.00;2.00;34.00;14.74;10.55150813;23.45
11 03 2020 09:25;11 03 2020 09:45;EL NEGRO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;CHIRI;CORTINA;120.00;17.00;2.00;34.00;14.74;10.56726449;23.43
11 03 2020 10:05;11 03 2020 10:30;MI PAUL;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;CHIRI;CORTINA;90.00;17.00;2.00;34.00;14.74;10.55150813;23.45
11 03 2020 07:50;11 03 2020 08:05;NANCY;PANTHER;PANTHER 190F;10;LA VIUDA;-8.97;-78.65;7.95;LISA;CORTINA;60.00;37.00;3.00;111.00;14.74;5.879077557;105.12
11 03 2020 09:42;11 03 2020 10:00;IKER;YAMAHA;YAMAHA E15DMH;15;LA VIUDA;-8.97;-78.65;7.95;LISA;CORTINA;30.00;37.00;3.00;111.00;14.74;5.870285317;105.13
11 03 2020 13:12;11 03 2020 13:30;MI ROSITA;PARSUN;PARSUN T15BM;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;90.00;23.00;2.00;46.00;14.74;0.970497023;45.03
11 03 2020 13:50;11 03 2020 14:05;LUIS ALEXANDER;TOYOTA;TOYOTA;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;60.00;23.00;2.00;46.00;14.74;0.969047799;45.03
11 03 2020 14:25;11 03 2020 14:45;JUAN PEDRO;NISSAN;NISSAN LD;25;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;90.00;23.00;2.00;46.00;14.74;0.970497023;45.03
11 03 2020 14:50;11 03 2020 15:05;EL MOCHO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;90.00;23.00;2.00;46.00;14.74;0.970497023;45.03
12 03 2020 07:30;12 03 2020 07:50;LUCHITO;YAMAHA;YAMAHA E15DMH;15;LA VIUDA;-8.97;-78.65;7.95;CHIRI;CORTINA;570.00;19.00;2.00;38.00;14.74;6.02854563;31.97
12 03 2020 09:35;12 03 2020 10:00;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;LA VIUDA;-8.97;-78.65;7.95;CHITA BURRA;CORTINA;90.00;28.00;18.00;504.00;14.74;5.887869796;498.11
12 03 2020 09:30;12 03 2020 09:50;ARIANITA;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA VIUDA;-8.97;-78.65;7.95;LISA;CORTINA;150.00;36.00;3.00;108.00;14.74;5.905454276;102.09
12 03 2020 09:25;12 03 2020 09:40;NANCY;PANTHER;PANTHER 190F;10;LA VIUDA;-8.97;-78.65;7.95;LORNA;CORTINA;240.00;25.00;2.00;50.00;14.74;5.931830995;44.07
12 03 2020 13:02;12 03 2020 13:20;MI ROSITA;PARSUN;PARSUN T15BM;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;60.00;24.00;2.00;48.00;14.74;0.969047799;47.03
12 03 2020 13:10;12 03 2020 13:30;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;60.00;24.00;2.00;48.00;14.74;0.969047799;47.03
12 03 2020 13:30;12 03 2020 13:50;JUAN PEDRO;NISSAN;NISSAN LD;25;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;30.00;28.00;2.00;56.00;14.74;0.967598575;55.03
12 03 2020 14:20;12 03 2020 14:40;CIVA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;30.00;24.00;2.00;48.00;14.74;0.967598575;47.03
12 03 2020 15:10;12 03 2020 15:30;CATALINO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;30.00;24.00;2.00;48.00;14.74;0.967598575;47.03
12 03 2020 08:35;12 03 2020 09:05;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA VIUDA;-8.97;-78.65;7.95;MACHETE;CORTINA;240.00;25.00;3.00;75.00;14.74;5.931830995;69.07
12 03 2020 13:30;12 03 2020 13:50;JUAN PEDRO;NISSAN;NISSAN LD;25;LA PAMPA;-9.02;-78.63;1.31;MISHO;CORDEL;30.00;28.00;12.00;336.00;14.74;0.967598575;335.03
13 03 2020 08:00;13 03 2020 08:20;OREJON;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;CHIRI;CORTINA;480.00;20.00;2.00;40.00;14.74;3.289761395;36.71
13 03 2020 08:10;13 03 2020 08:30;CHITA;NISSAN;NISSAN SD-23;35;CORCOVADO;-8.93;-78.68;14.25;LORNA;CORTINA;240.00;38.00;2.00;76.00;14.74;10.63028992;65.37
13 03 2020 08:25;13 03 2020 08:45;R. B.;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA;180.00;26.00;2.00;52.00;14.74;3.24157153;48.76
13 03 2020 09:00;13 03 2020 09:20;RUBI;SUSUKI;SUSUKI DT25;25;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA;180.00;25.00;2.00;50.00;14.74;3.24157153;46.76
13 03 2020 12:57;13 03 2020 13:15;MI ROSITA;PARSUN;PARSUN T15BM;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;60.00;24.00;2.00;48.00;14.74;0.969047799;47.03
13 03 2020 13:20;13 03 2020 13:35;LUIS ALEXANDER;TOYOTA;TOYOTA;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;60.00;24.00;2.00;48.00;14.74;0.969047799;47.03
13 03 2020 13:58;13 03 2020 14:18;CHEFO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;60.00;24.00;2.00;48.00;14.74;0.969047799;47.03
13 03 2020 08:00;13 03 2020 08:20;OREJON;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;MACHETE;CORTINA;120.00;23.00;2.00;46.00;14.74;3.231933558;42.77
14 03 2020 07:35;14 03 2020 08:05;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;60.00;26.00;2.00;52.00;14.74;0.969047799;51.03
14 03 2020 08:15;14 03 2020 08:30;NANCY;PANTHER;PANTHER 190F;10;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;90.00;26.00;2.00;52.00;14.74;0.970497023;51.03
14 03 2020 08:55;14 03 2020 09:15;SABINA;LISTER;LISTER TR;90;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;120.00;26.00;2.00;52.00;14.74;0.971946247;51.03
14 03 2020 09:15;14 03 2020 09:35;ARIANITA;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;120.00;26.00;2.00;52.00;14.74;0.971946247;51.03
14 03 2020 10:00;14 03 2020 10:20;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;90.00;26.00;2.00;52.00;14.74;0.970497023;51.03
14 03 2020 10:15;14 03 2020 10:40;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;MISHO;CORTINA;30.00;26.00;2.00;52.00;14.74;0.967598575;51.03
17 03 2020 07:45;17 03 2020 08:00;NANCY;PANTHER;PANTHER 190F;10;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA;90.00;25.00;2.00;50.00;3.37;0.737813847;49.26
17 03 2020 08:05;17 03 2020 08:25;ARIANITA;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA;60.00;25.00;2.00;50.00;3.37;0.736712084;49.26
18 03 2020 07:50;18 03 2020 08:10;RUBI;SUSUKI;SUSUKI DT25;25;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA;60.00;24.00;2.00;48.00;3.37;0.736712084;47.26
19 03 2020 08:30;19 03 2020 08:50;LUCHITO;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA;120.00;24.00;1.50;36.00;3.37;0.73891561;35.26
19 03 2020 08:55;19 03 2020 09:25;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA;90.00;24.00;1.50;36.00;3.37;0.737813847;35.26
19 03 2020 09:45;19 03 2020 10:00;NANCY;PANTHER;PANTHER 190F;10;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA;150.00;24.00;1.50;36.00;3.37;0.740017373;35.26
19 03 2020 10:30;19 03 2020 10:50;ARIANITA;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA;180.00;24.00;1.50;36.00;3.37;0.741119136;35.26
20 03 2020 10:42;20 03 2020 11:00;MI ROSITA;PARSUN;PARSUN T15BM;15;CORCOVADO;-8.93;-78.68;14.25;CHIRI;CORTINA;90.00;17.00;2.00;34.00;3.37;2.412386865;31.59
20 03 2020 11:20;20 03 2020 11:35;LUIS ALEXANDER;TOYOTA;TOYOTA;15;CORCOVADO;-8.93;-78.68;14.25;CHIRI;CORTINA;120.00;17.00;2.00;34.00;3.37;2.415989235;31.58
20 03 2020 07:45;20 03 2020 08:05;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;CHITA BURRA;CORTINA;60.00;26.00;19.00;494.00;3.37;2.408784495;491.59
20 03 2020 08:58;20 03 2020 09:13;NANCY;PANTHER;PANTHER 190F;10;CORCOVADO;-8.93;-78.68;14.25;LORNA;CORTINA;60.00;24.00;2.00;48.00;3.37;2.408784495;45.59
20 03 2020 09:29;20 03 2020 09:49;ARIANITA;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;LORNA;CORTINA;90.00;24.00;2.00;48.00;3.37;2.412386865;45.59
20 03 2020 09:54;20 03 2020 10:19;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LORNA;CORTINA;90.00;24.00;2.00;48.00;3.37;2.412386865;45.59
20 03 2020 08:06;20 03 2020 08:36;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;MISHO;CORTINA;120.00;25.00;16.00;400.00;3.37;2.415989235;397.58
21 03 2020 14:40;21 03 2020 15:00;ARIANITA;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA;90.00;24.00;1.59;38.16;3.37;0.737813847;37.42
21 03 2020 14:55;21 03 2020 15:20;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA;120.00;24.00;1.59;38.16;3.37;0.73891561;37.42
21 03 2020 15:19;21 03 2020 15:39;LUCHITO;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA;60.00;24.00;1.59;38.16;3.37;0.736712084;37.42
21 03 2020 15:40;21 03 2020 15:55;LUIS ALEXANDER;TOYOTA;TOYOTA;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA;90.00;24.00;1.59;38.16;3.37;0.737813847;37.42
23 03 2020 21:07;23 03 2020 21:25;MI ROSITA;PARSUN;PARSUN T15BM;15;MOÑAQUE;-9.00;-78.65;4.36;CHIRI;CORTINA;90.00;20.00;1.50;30.00;3.37;0.737813847;29.26
